apache-ant-1.7.0,"/*
              The main sorting loop.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             *  There is a bug in JavaSound 0.90 (jdk1.3beta).
             *  It prevents correct termination of the VM.
             *  So we have to exit ourselves.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Bad luck.
             *
             * There are resources in the filesets that make the
             * archive out of date, but not in the non-fileset
             * resources. We need to rescan the non-FileSets to grab
             * all of them now.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Check for the odd case where the terminator and/or filename
             * extension aren't found.  These will ensure ""ias-"" appears at the
             * end of the name and before the '.' (if present).
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * If this is a standard EJB 1.1 descriptor, we are looking for one
             * set of data, while if this is an iAS-specific descriptor, we're
             * looking for different set of data.  Hand the processing off to
             * the appropriate method.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Loop through each stub/skeleton class that must be generated, and
             * determine (if all exist) which file has the most recent timestamp
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Many system have been reported to get into trouble with
             * long command lines - no, not only Windows ;-).
             *
             * POSIX seems to define a lower limit of 4k, so use a temporary
             * file if the total length of the command line exceeds this limit.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Move the generated source file to the base directory.  If
             * base directory and sourcebase are the same, the generated
             * sources are already in place.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Precedence: manifestFile wins over inline manifest,
             * over manifests read from the filesets over the original
             * manifest.
             *
             * merge with null argument is a no-op
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Start with simple absolute file names.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Start with simple absolute file names.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * Start with simple absolute file names.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * ZipOutputStream.putNextEntry expects the ZipEntry to
             * know its size and the CRC sum before you start writing
             * the data when using STORED mode - unless it is seekable.
             *
             * This forces us to process the data twice.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * drive letters are not used, just to be considered as normal
             * part of a name
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * drive letters must be considered just normal filenames.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * fallback in case we have trouble loading the class or
             * don't know how to handle it (there is no easy way to
             * know what IDL mode would generate.
             *
             * This is supposed to make Ant always recompile the
             * class, as a file of that name should not exist.
             */",DESIGN
apache-ant-1.7.0,"/*
             * if we get here, in and out have not been specified, we are
             * in batch processing mode.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * promised to eliminate consecutive slashes after drive letter.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * promised to eliminate consecutive slashes after drive letter.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * promised to eliminate consecutive slashes after drive letter.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * promised to eliminate consecutive slashes after drive letter.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * promised to eliminate consecutive slashes after drive letter.
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * throw in NetWare volume names
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * throw in NetWare volume names
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * throw in drive letters
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * throw in drive letters
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * throw in drive letters
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",DESIGN
apache-ant-1.7.0,"/*
            // try the context classloader
            ClassLoader loader
                = Thread.currentThread().getContextClassLoader();
            */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          A 6-byte block header, the value chosen arbitrarily
          as 0x314159265359 :-).  A 32 bit value does not really
          give a strong enough guarantee that the value will not
          appear by chance in the compressed datastream.  Worst-case
          probability of this event, for a 900k block, is about
          2.0e-3 for 32 bits, 1.0e-5 for 40 bits and 4.0e-8 for 48 bits.
          For a compressed file of size 100Gb -- about 100000 blocks --
          only a 48-bit marker will do.  NB: normal compression/
          decompression do *not* rely on these statistical properties.
          They are only important when trying to recover blocks from
          damaged files.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          First, some notes.
          On MRJ 2.2.2, getting the size, compressed size, and CRC32 from the
          ZipInputStream does not work for compressed (deflated) files.  Those calls return -1.
          For uncompressed (stored) files, those calls do work.
          However, using ZipFile.getEntries() works for both compressed and
          uncompressed files.

          Now, from some simple testing I did, it seems that the value of CRC-32 is
          independent of the compression setting. So, it should be easy to pass this
          information on to the output entry.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          In the various block-sized structures, live data runs
          from 0 to last+NUM_OVERSHOOT_BYTES inclusive.  First,
          set up the overshoot area for block.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          Iterate up to N_ITERS times to improve the tables.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          Nodes and heap entries run from 1.  Entry 0
          for both the heap and nodes is a sentinel.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          Nodes and heap entries run from 1.  Entry 0
          for both the heap and nodes is a sentinel.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          Now another magic 48-bit number, 0x177245385090, to
          indicate the end of the last block.  (sqrt(pi), if
          you want to know.  I did want to use e, but it contains
          too much repetition -- 27 18 28 18 28 46 -- for me
          to feel statistically comfortable.  Call me paranoid.)
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
          Setting up the unzftab entries here is not strictly
          necessary, but it does save having to do it later
          in a separate pass, and so saves a block's worth of
          cache misses.
        */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         *  space for more argumentativeness
         *  command.addArgument();
         *  command.addArgument();
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * After changing CommandlineJava to search for the java
         * executable, I don't know, how to tests the value returned
         * here without using the same logic as applied in the class
         * itself.
         *
         * assertTrue(""no classpath"", ""java"", s[0]);
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Backwards compatibility forces us to repeat the logic of
         * getResourcesToAdd(FileSet[], ...) here once again.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Below are getter's and setter's for each of the instance variables.
         * Note that (in addition to supporting setters with the same type as
         * the instance variable) a setter is provided with takes a String
         * argument -- this are provided so the XML document handler can set
         * the EJB values using the Strings it parses.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Check for the odd case where the terminator and/or filename
         * extension aren't found.  These will ensure ""jonas-"" appears at the
         * end of the name and before the '.' (if present).
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * For the GenericDeploymentTool, do nothing.  Vendor specific
         * subclasses should throw a BuildException if the configuration is
         * invalid for their server.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * I would love to compare this with 123456, but depending on
         * the filesystems granularity it can take an arbitrary value.
         *
         * Just assert the time has changed.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * If configured to not care about whether the element is
         * already checked out to the current view.
         * Then check to see if it is checked out.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * If the -d flag isn't specified, use the working directory as the
         * destination directory
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * In Ant 1.1, <chmod dir=""foo"" /> means, change the permissions
         * of directory foo, not anything inside of it.  This is the case the
         * second branch of the if statement below catches for backwards
         * compatibility.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * JUnit 3.7 adds a getName method to TestCase - so we now
         * have a name attribute in IntrospectionHelperTest if we run
         * under JUnit 3.7 but not in earlier versions.
         *
         * Simply add it here and remove it after the tests.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * No reason to change the working directory as all filenames and
         * path components have been resolved already.
         *
         * Avoid problems with command line length in some environments.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Now test some relative file name magic.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Now test some relative file name magic.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Now test some relative file name magic.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Parse the classpath into it's individual elements and store the
         * results in the ""classpathElements"" instance variable.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Should choose either -ci or -nco.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Sleep for some time to make sure a touched file would get a
         * more recent timestamp according to the file system's
         * granularity (should be > 2s to account for Windows FAT).
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * The EJB information is gathered from the standard XML EJB descriptor
         * and the iAS-specific XML EJB descriptor using a SAX parser.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * The initial version used DateFormat.SHORT for the
         * time format, which ignores seconds.  If we want
         * seconds as well, we need DateFormat.MEDIUM, which
         * in turn would break all old build files.
         *
         * First try to parse with DateFormat.SHORT and if
         * that fails with MEDIUM - throw an exception if both
         * fail.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Two Maps are used to track local DTDs that will be used in case the
         * remote copies of these DTDs cannot be accessed.  The key for the Map
         * is the DTDs public ID and the value is the local location for the DTD
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Use the Runtime object to execute an external command.  Use the
         * RedirectOutput inner class to direct the standard and error output
         * from the command to the JRE's standard output
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * Writes the command into a temporary DCL script and returns the
         * corresponding File object.  The script will be deleted on exit.
         * @param cmd the command line to execute as an array of strings.
         * @param env the environment to set as an array of strings.
         * @return the command File.
         * @throws IOException if errors are encountered creating the file.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * pre Ant 1.6 this method used to call getClass().getResource
         * while Ant 1.6 will call ClassLoader.getResource().
         *
         * The difference is that Class.getResource expects a leading
         * slash for ""absolute"" resources and will strip it before
         * delegating to ClassLoader.getResource - so we now have to
         * emulate Class's behavior.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * pre Ant 1.6 this method used to call getClass().getResource
         * while Ant 1.6 will call ClassLoader.getResource().
         *
         * The difference is that Class.getResource expects a leading
         * slash for ""absolute"" resources and will strip it before
         * delegating to ClassLoader.getResource - so we now have to
         * emulate Class's behavior.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
         * pre Ant 1.6 this method used to call getClass().getResource
         * while Ant 1.6 will call ClassLoader.getResource().
         *
         * The difference is that Class.getResource expects a leading
         * slash for ""absolute"" resources and will strip it before
         * delegating to ClassLoader.getResource - so we now have to
         * emulate Class's behavior.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
        assertTrue(""same timestamp is up to date"",
                fu.isUpToDate(firstTime, firstTime));
                */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * A convenience method that several other methods might call.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * A method that does the work on a given entry in a mergefile.
     * The big deal is to set the right parameters in the ZipEntry
     * on the output stream.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Actually performs the merging of f into the output.
     * f should be a zip or jar file.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Adds a file to the output stream.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Adds contents of a directory to the output.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Builds a command launcher for the OS and JVM we are running under.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Closes an unused connection after an error and doesn't rethrow
     * a possible SQLException
     * @since Ant 1.7
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Constant for the PCLI listversionedfiles recursive i a format ""get"" understands
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Converts DOS time to Java time (number of milliseconds since epoch).
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Directory where ""source"" EJB files are stored and where stubs and
     * skeletons will also be written.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Filenames of the standard EJB descriptor (which is passed to this class
     * from the parent ""ejbjar"" task) and the iAS-specific EJB descriptor
     * (whose name is determined by this class).  Both filenames are relative
     * to the directory specified by the ""srcdir"" attribute in the ejbjar task.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Get the (sub)-Project instance currently in use.
     * @return Project
     * @since Ant 1.7
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Gets the destination file
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Gets the name of an entry in the file.  This is the real name
     * which for a class is the name of the package with the class
     * name appended.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * I'm not fond of this pattern: ""sub-method expected to throw
     * task-cancelling exceptions"".  It feels too much like programming
     * for side-effects to me...
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Necessary in the case where you add a entry that
     * is not compressed.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Necessary in the case where you add a entry that
     * is not compressed.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 10504
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 11100
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 11100
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 11100
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 16213
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 20969
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 21996
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 38973
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * PR 38973
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Regardless of the name of the iAS-specific EJB descriptor file, it will
     * written in the completed JAR file as ""ias-ejb-jar.xml"".  This is the
     * naming convention implemented by iAS.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * The displayName variable stores the value of the ""display-name"" element
     * from the standard EJB descriptor.  As a future enhancement to this task,
     * we may determine the name of the EJB JAR file using this display-name,
     * but this has not be implemented yet.
     */",IMPLEMENTATION
apache-ant-1.7.0,"/*
     * This Hashtable maintains a list of EJB class files processed by the ejbc
     * utility (both ""source"" class files as well as stubs and skeletons). The
     * key for the Hashtable is a String representing the path to the class file
     * (relative to the destination directory).  The value for the Hashtable is
     * a File object which reference the actual class file.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Used when sorting.  If too many long comparisons
     * happen, we stop sorting, randomise the block
     * slightly, and try again.
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Validates URL
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Validates URL
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * Various ZIP constants
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/*
     * returns non null IBM JDK 1.3 Linux
     */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* 
         * @param event the build event that is being logged.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* 
         * @param event the build event that is being logged.
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* 
         * @param message
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* * /
    // for test only - ignore tests where we arent work at the moment
    public static junit.framework.Test suite() {
        junit.framework.TestSuite suite= new junit.framework.TestSuite();
        suite.addTest(new ModifiedSelectorTest(""testValidateWrongCache""));
        return suite;
    }
    /* */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -------------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -------------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -------------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -------------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ----------------------------------------------------------------------------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ----------------------------------------------------------------------------------- */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -a */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -f */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -n */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -n */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -n */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -t */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* -v */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* 10 */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* 11 */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* 20 is just a paranoia constant */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ============ FileNameMapper interface ======================= */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* ============ ResourceFactory interface ====================== */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* ========================================================================
    *
    * Constructors
    */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* ========================================================================
    *
    * Instance variables.
    */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* ========================================================================
    *
    * Methods
    */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* A new element has started, so reset the text being captured */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Add CMP descriptors to the list of EJB files */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* And finally, the block data proper */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Assign actual codes for the tables. */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Attributes set by the Ant build file */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Attributes set by the Ant build file */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Build and populate an instance of the ejbc utility */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Build and populate an instance of the ejbc utility */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* BuildListener stuff */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Check that the EJB ""source"" classes all exist */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Check that the specified instance variables are valid */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Check the timestamp of the primary key class */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Check the timestamp on the EJB implementation class.
             *
             * Note that if ONLY the implementation class has changed, it's not
             * necessary to rebuild the EJB stubs and skeletons.  For this
             * reason, we ensure the file exists (using lastModified above), but
             * we DON'T compare it's timestamp with the timestamps of the home
             * and remote interfaces (because it's irrelevant in determining if
             * ejbc must be run)
             */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Check the timestamp on the home interface */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Check the timestamp on the remote interface */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Check to see if the standard name is used (there's no basename) */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Classpath used when the iAS ejbc is called */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Compute MTF values for the selectors. */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Concatenate all of the command line arguments into a single String */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Constants used for the ""beantype"" attribute */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Construct a SAXParser used to process the descriptors */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Convert the List into an Array and return it */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Decide how many coding tables to use */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Execute the ejbc utility -- stubs/skeletons are rebuilt, if needed */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Execute the ejbc utility -- stubs/skeletons are rebuilt, if needed */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Expose members for extensibility */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Filenames of the standard EJB descriptor and the iAS-specific descriptor */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Finally, block's contents proper. */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Find the end of the standard descriptor's relative path */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* For debugging purposes uncomment:
        org.w3c.dom.Comment s = doc.createComment(""stack="" + threadStack);
        buildElement.element.appendChild(s);
         */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* GenIC options */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* GenIC options setter */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,/* Generate an initial set of coding tables */,WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",WITHOUT_CLASSIFICATION
apache-ant-1.7.0,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",WITHOUT_CLASSIFICATION
